event_id,date_utc,time_utc,ticker,direction,event_type,score,path,dte,entry_price,spy_at_event,ret_1h_pct,ret_4h_pct,ret_eod_pct,ret_d1_pct,ret_d3_pct,spy_ret_eod_pct,excess_eod_pct,mfe_eod_pct,mae_eod_pct,factor_summary,screener_logic
bdc784f5680794e2,2026-04-17,13:55:52,MSTR,CALL,REJECTED_LOW_SCORE,37.6,,-1,165.41,,3.621,0.006,0.659,,,0.274,0.385,4.679,-1.421,persistence:3.0|smc:0|dp:10.2|greek:0|iv:0|open_conf:10|tod:5|ask_dom:1.0,Pre-position CONFIRMED | MSTR: persistent CALL bias $+27.7M/day×5d | DP cluster @ 137.44 (val 2/4) | ++12.4% vs SPY
553cd0775aff1283,2026-04-17,13:56:38,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,393.9,,3.147,2.06,1.649,,,0.274,1.375,3.903,-0.281,transition:APPROACHING_to_WAITING|trigger:396.62|spot:393.86|reason:,
61b586e52420335d,2026-04-17,13:56:45,AAPL,CALL,PATROL_PREPOSITION_TRANSITION,,,,268.98,,0.472,0.472,0.439,,,0.274,0.165,1.234,-0.201,transition:APPROACHING_to_TRIGGERED|trigger:268.5|spot:269.03|reason:,
790d33fb773c29f3,2026-04-17,14:01:13,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:WAITING_to_APPROACHING|trigger:396.62|spot:394.895|reason:,
8e4243121a1b8ef1,2026-04-17,14:01:33,AMZN,CALL,REJECTED_LOW_SCORE,28.0,,335,254.51,,-0.306,-1.257,-1.375,,,0.059,-1.434,0.047,-1.729,persistence:4.5|smc:0|dp:8.5|greek:0|iv:0|open_conf:0|tod:5|ask_dom:0.99,Pre-position CONFIRMED | AMZN: persistent CALL bias $+144.0M/day×5d | DP cluster @ 249.27 (val 3/4) | ++3.7% vs SPY
851e5900a6d1a5e8,2026-04-17,14:01:33,ORCL,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,179.94,,-1.348,-3.526,-2.562,,,0.059,-2.621,0.017,-3.657,,Screener detected $2.8M Net Premium Imbalance and 48 massive Darkpool prints.
bc7b389d3a9d9635,2026-04-17,14:01:33,BA,CALL,REJECTED_LOW_SCORE,32.0,,27,227.54,,-0.296,-1.022,-1.694,,,0.059,-1.753,0.121,-2.05,persistence:1.8|smc:0|dp:5.5|greek:0|iv:0|open_conf:0|tod:5|ask_dom:0.96,Screener detected $6.9M Net Premium Imbalance and 35 massive Darkpool prints.
bbdf332412cb765a,2026-04-17,14:01:33,IBIT,CALL,REJECTED_LOW_SCORE,38.0,,20,44.23,,-0.181,-1.04,-0.537,,,0.059,-0.596,0.52,-1.265,persistence:4.0|smc:0|dp:9.3|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Screener detected $2.6M Net Premium Imbalance and 35 massive Darkpool prints.
9e7a74b9b0e3fb82,2026-04-17,14:01:33,RKLB,CALL,REJECTED_LOW_SCORE,35.6,,-1,86.41,,-2.164,-0.903,-2.245,,,0.059,-2.304,0.006,-3.252,persistence:0.9|smc:0|dp:10.1|greek:0|iv:0|open_conf:10|tod:5|ask_dom:1.0,Screener detected $3.6M Net Premium Imbalance and 13 massive Darkpool prints.
c0cfafb215d68c4b,2026-04-17,14:01:33,SCHW,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,92.43,,0.292,-0.249,-0.15,,,0.059,-0.209,0.606,-0.379,,Screener detected $1.3M Net Premium Imbalance and 13 massive Darkpool prints.
70fbca35a0991618,2026-04-17,14:01:33,NOW,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,98.37,,-1.322,-2.084,-1.494,,,0.059,-1.553,0.285,-2.277,,Screener detected $1.2M Net Premium Imbalance and 11 massive Darkpool prints.
79f02f78a25718ce,2026-04-17,14:01:33,AAOI,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,154.27,,-0.781,2.38,2.664,,,0.059,2.605,4.369,-1.147,,Screener detected $1.3M Net Premium Imbalance and 5 massive Darkpool prints.
bc9838c0d8706681,2026-04-17,14:01:33,BMNR,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,23.9,,-1.61,-4.601,-4.266,,,0.059,-4.325,0.21,-5.145,,Screener detected $1.7M Net Premium Imbalance and 4 massive Darkpool prints.
ba13589944c3cae5,2026-04-17,14:03:18,AAPL,CALL,PATROL_PREPOSITION_TRANSITION,,,,270.27,,0.259,-0.056,-0.019,,,0.059,-0.078,0.751,-0.274,transition:TRIGGERED_to_CONFIRMED|trigger:268.5|spot:268.92|reason:,
fe8bfca88e5a7db0,2026-04-17,14:06:51,AVGO,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,402.43,,-0.094,0.286,1.009,,,0.059,0.95,1.067,-0.226,,Pre-position CONFIRMED | AVGO: persistent CALL bias $+53.1M/day×5d | DP cluster @ 380.48 (val 2/4) | ++9.1% vs SPY
bce4606abbb6a64c,2026-04-17,14:06:51,NVDA,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,,Pre-position APPROACHING | NVDA: persistent CALL bias $+225.2M/day×5d | DP cluster @ 196.49 (val 1/4) | ++4.7% vs SPY
2af0202a589a69a4,2026-04-17,14:06:51,AAPL,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,270.27,,0.259,-0.056,-0.019,,,0.059,-0.078,0.751,-0.274,,Pre-position CONFIRMED | AAPL: persistent CALL bias $+65.0M/day×5d | DP cluster @ 258.94 (val 3/4)
b83cdfe9f82eaa58,2026-04-17,14:06:51,COIN,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,214.75,,-0.836,-3.453,-3.751,,,0.059,-3.81,0.04,-4.361,,Pre-position CONFIRMED | COIN: persistent CALL bias $+13.7M/day×5d | DP cluster @ 184.34 (val 2/4) | ++15.0% vs SPY
56eff89e4ec71846,2026-04-17,14:06:51,MSTR,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,171.43,,-1.438,-4.005,-2.794,,,0.059,-2.853,0.277,-4.88,,Pre-position CONFIRMED | MSTR: persistent CALL bias $+27.7M/day×5d | DP cluster @ 137.44 (val 2/4) | ++12.4% vs SPY
ab28af61a2eca1da,2026-04-17,14:06:51,QQQ,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,648.78,,-0.097,-0.174,0.045,,,0.059,-0.014,0.188,-0.355,,Pre-position CONFIRMED | QQQ: persistent CALL bias $+188.8M/day×5d | DP cluster @ 637.52 (val 1/4) | ++1.8% vs SPY
204680c19698b5ec,2026-04-17,14:06:51,GLD,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,447.63,,-0.128,-0.304,-0.811,,,0.059,-0.87,0.15,-0.945,,Screener detected $2.7M Net Premium Imbalance and 73 massive Darkpool prints.
4423c73058d550d4,2026-04-17,14:06:51,ORCL,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,179.94,,-1.348,-3.526,-2.562,,,0.059,-2.621,0.017,-3.657,,Screener detected $2.5M Net Premium Imbalance and 51 massive Darkpool prints.
b35671a115fe7a29,2026-04-17,14:06:51,IBIT,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,44.23,,-0.181,-1.04,-0.537,,,0.059,-0.596,0.52,-1.265,,Screener detected $3.1M Net Premium Imbalance and 40 massive Darkpool prints.
dba7cc301c907a04,2026-04-17,14:06:51,NFLX,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,98.56,,-0.492,-1.716,-1.329,,,0.059,-1.388,0.178,-2.095,,Screener detected $12.4M Net Premium Imbalance and 38 massive Darkpool prints.
dea628ea824b21ce,2026-04-17,14:06:51,BA,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,227.54,,-0.296,-1.022,-1.694,,,0.059,-1.753,0.121,-2.05,,Screener detected $8.5M Net Premium Imbalance and 36 massive Darkpool prints.
50a35ed0c218151d,2026-04-17,14:06:51,BMNR,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,23.9,,-1.61,-4.601,-4.266,,,0.059,-4.325,0.21,-5.145,,Screener detected $1.7M Net Premium Imbalance and 6 massive Darkpool prints.
1cc5f3d780a135c8,2026-04-17,14:06:51,AAOI,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,154.27,,-0.781,2.38,2.664,,,0.059,2.605,4.369,-1.147,,Screener detected $1.2M Net Premium Imbalance and 5 massive Darkpool prints.
f749f8b1c6d7c8c4,2026-04-17,14:07:52,ORCL,CALL,REJECTED_LOW_SCORE,28.1,,-1,179.94,,-1.348,-3.526,-2.562,,,0.059,-2.621,0.017,-3.657,persistence:2.5|smc:0|dp:10.9|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Screener detected $2.8M Net Premium Imbalance and 48 massive Darkpool prints.
7ac99125ead099ce,2026-04-17,14:10:37,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:WAITING_to_APPROACHING|trigger:396.62|spot:394.775|reason:,
2859991d108e199c,2026-04-17,14:12:55,META,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,686.22,,-0.428,-0.307,0.141,,,0.059,0.082,0.772,-0.63,,Pre-position CONFIRMED | META: persistent CALL bias $+140.3M/day×5d | DP cluster @ 662.48 (val 2/4) | ++4.5% vs SPY
4d274b7fe978c68f,2026-04-17,14:12:55,NBIS,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,157.29,,-0.483,0.404,-0.516,,,0.059,-0.575,1.348,-0.757,,Screener detected $4.2M Net Premium Imbalance and 36 massive Darkpool prints.
d8035964914067d3,2026-04-17,14:12:55,SMH,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,462.64,,-0.22,-0.039,0.233,,,0.059,0.174,0.378,-0.489,,Screener detected $2.8M Net Premium Imbalance and 36 massive Darkpool prints.
5461d69cfd4b9ab8,2026-04-17,14:12:55,TLT,CALL,WATCH_PULLBACK,46.4,PULLBACK,272,87.12,,-0.092,-0.126,-0.115,,,0.059,-0.174,0.103,-0.189,persistence:0.5|smc:20|dp:11.1|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Screener detected $1.0M Net Premium Imbalance and 36 massive Darkpool prints.
eadc2ac5a1acaa6e,2026-04-17,14:12:55,TSM,CALL,REJECTED_LOW_SCORE,35.3,,6,370.41,,-1.083,-0.297,-0.176,,,0.059,-0.235,0.429,-1.423,persistence:2.6|smc:10|dp:8.0|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Screener detected $2.5M Net Premium Imbalance and 33 massive Darkpool prints.
ca1032f0e643589c,2026-04-17,14:12:55,MU,CALL,REJECTED_IV_CRUSH,0.0,,-1,458.75,,-1.344,0.028,-0.905,,,0.059,-0.964,0.447,-1.428,,Screener detected $53.4M Net Premium Imbalance and 30 massive Darkpool prints.
bc306811fc9a2be7,2026-04-17,14:12:55,DIA,PUT,REJECTED_LOW_SCORE,37.8,,61,495.47,,-0.192,0.222,0.127,,,0.059,0.186,0.327,-0.317,persistence:6.1|smc:0|dp:7.2|greek:0|iv:0|open_conf:10|tod:5|ask_dom:1.0,Screener detected $1.2M Net Premium Imbalance and 31 massive Darkpool prints.
a329e76ffbc5e6c0,2026-04-17,14:12:55,UNH,CALL,REJECTED_LOW_SCORE,35.1,,61,322.99,,0.424,0.186,0.44,,,0.059,0.381,0.706,-0.068,persistence:0|smc:0|dp:10.4|greek:0|iv:0|open_conf:0|tod:5|ask_dom:0.56,Screener detected $4.0M Net Premium Imbalance and 29 massive Darkpool prints.
619b261658cd86cc,2026-04-17,14:12:55,UAL,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,104.94,,-0.815,-3.13,-3.079,,,0.059,-3.138,0.272,-3.845,,Screener detected $1.2M Net Premium Imbalance and 25 massive Darkpool prints.
905148acedf7076d,2026-04-17,14:12:55,CRWD,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,426.0,,-0.749,-0.737,-0.545,,,0.059,-0.604,0.068,-1.324,,Screener detected $1.7M Net Premium Imbalance and 17 massive Darkpool prints.
1e76176dbc5ac2cd,2026-04-17,14:12:55,GDX,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,101.92,,0.02,-1.241,-1.678,,,0.059,-1.737,0.255,-1.884,,Screener detected $1.2M Net Premium Imbalance and 10 massive Darkpool prints.
a6aeee3153bc1a79,2026-04-17,14:12:55,EWJ,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,90.7,,-0.154,-0.595,-0.595,,,0.059,-0.654,0.072,-0.761,,Screener detected $2.0M Net Premium Imbalance and 3 massive Darkpool prints.
4531d8473f518901,2026-04-17,14:13:07,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:APPROACHING_to_TRIGGERED|trigger:201.4|spot:201.4101|reason:,
807a405b4ee4253c,2026-04-17,14:13:09,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:APPROACHING_to_WAITING|trigger:396.62|spot:394.57|reason:,
3d45f64793a890f3,2026-04-17,14:15:56,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:WAITING_to_APPROACHING|trigger:396.62|spot:395.98|reason:,
e5ec772e281451d5,2026-04-17,14:16:35,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:TRIGGERED_to_APPROACHING|trigger:201.4|spot:201.3405|reason:,
c13fc5d7caee76f7,2026-04-17,14:18:47,TLT,CALL,TRIGGER_PULLBACK_CONFIRMED,46.4,PULLBACK,272,87.12,,-0.092,-0.126,-0.115,,,0.059,-0.174,0.103,-0.189,,Screener detected $1.0M Net Premium Imbalance and 36 massive Darkpool prints.
e0175944703298d5,2026-04-17,14:18:47,META,CALL,REJECTED_LOW_SCORE,32.7,,61,686.22,,-0.428,-0.307,0.141,,,0.059,0.082,0.772,-0.63,persistence:7.8|smc:0|dp:10.0|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Pre-position CONFIRMED | META: persistent CALL bias $+140.3M/day×5d | DP cluster @ 662.48 (val 2/4) | ++4.5% vs SPY
f071ac4cf206e6ad,2026-04-17,14:18:47,ASML,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,1465.67,,-0.305,-0.665,-0.66,,,0.059,-0.719,0.267,-0.97,,Screener detected $3.5M Net Premium Imbalance and 36 massive Darkpool prints.
1b7e28dc1ace11e3,2026-04-17,14:18:47,AMD,PUT,REJECTED_LOW_SCORE,34.7,,972,277.6,,0.439,0.028,-0.106,,,0.059,-0.047,0.539,-0.884,persistence:0|smc:0|dp:9.8|greek:0|iv:0|open_conf:0|tod:5|ask_dom:0.65,Screener detected $1.6M Net Premium Imbalance and 35 massive Darkpool prints.
a07933960d3aebcd,2026-04-17,14:18:47,NFLX,PUT,REJECTED_LOW_SCORE,26.1,,27,98.56,,0.492,1.716,1.329,,,0.059,1.388,2.095,-0.178,persistence:1.4|smc:0|dp:10.0|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Screener detected $13.8M Net Premium Imbalance and 29 massive Darkpool prints.
c2e3ccd12513c005,2026-04-17,14:18:47,HOOD,PUT,REJECTED_LOW_SCORE,18.4,,6,92.73,,0.436,1.892,2.161,,,0.059,2.22,2.571,-0.308,persistence:3.7|smc:0|dp:0.0|greek:0|iv:0|open_conf:10|tod:5|ask_dom:1.0,Screener detected $5.1M Net Premium Imbalance and 25 massive Darkpool prints.
a40c31258d670553,2026-04-17,14:18:47,SOFI,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,19.96,,-0.426,-2.63,-3.231,,,0.059,-3.29,0.225,-3.431,,Screener detected $2.9M Net Premium Imbalance and 13 massive Darkpool prints.
d1f1a4703d5b9370,2026-04-17,14:18:47,KWEB,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,30.55,,0.065,-0.606,-0.426,,,0.059,-0.485,0.245,-0.736,,Screener detected $4.4M Net Premium Imbalance and 10 massive Darkpool prints.
a465dc6a36195062,2026-04-17,14:24:44,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:APPROACHING_to_WAITING|trigger:201.4|spot:200.19|reason:,
5b1b86604bd26e92,2026-04-17,14:25:46,MSFT,PUT,REJECTED_LOW_SCORE,7.5,,125,430.06,,0.437,1.951,1.758,,,0.059,1.817,2.179,-0.353,persistence:7.8|smc:0|dp:8.1|greek:0|iv:13.2|open_conf:0|tod:5|ask_dom:1.0,Pre-position CONFIRMED | MSFT: persistent CALL bias $+136.3M/day×5d | DP cluster @ 393.11 (val 2/4) | ++9.4% vs SPY
36b52dee36dc3b24,2026-04-17,14:25:46,NBIS,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,157.29,,-0.483,0.404,-0.516,,,0.059,-0.575,1.348,-0.757,,Screener detected $5.7M Net Premium Imbalance and 41 massive Darkpool prints.
e1aae11032c41929,2026-04-17,14:25:46,KWEB,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,30.55,,0.065,-0.606,-0.426,,,0.059,-0.485,0.245,-0.736,,Screener detected $4.5M Net Premium Imbalance and 11 massive Darkpool prints.
6fe5ec4ac50e4097,2026-04-17,14:26:08,AVGO,CALL,PATROL_PREPOSITION_TRANSITION,,,,402.43,,-0.094,0.286,1.009,,,0.059,0.95,1.067,-0.226,transition:CONFIRMED_to_APPROACHING|trigger:401.68|spot:401.415|reason:,
e1c135633650f830,2026-04-17,14:29:17,AVGO,CALL,PATROL_PREPOSITION_TRANSITION,,,,402.43,,-0.094,0.286,1.009,,,0.059,0.95,1.067,-0.226,transition:APPROACHING_to_CONFIRMED|trigger:401.68|spot:402.075|reason:,
f58137173705e05a,2026-04-17,14:29:22,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:APPROACHING_to_TRIGGERED|trigger:396.62|spot:396.63|reason:,
0faccfb25399e956,2026-04-17,14:30:18,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:TRIGGERED_to_APPROACHING|trigger:396.62|spot:396.5306|reason:,
41ba3d3da62e4e97,2026-04-17,14:31:07,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:WAITING_to_APPROACHING|trigger:201.4|spot:200.5599|reason:,
e8d3708303657779,2026-04-17,14:31:15,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:APPROACHING_to_TRIGGERED|trigger:396.62|spot:397.1501|reason:,
66136460abda32a3,2026-04-17,14:31:17,AAPL,CALL,PATROL_PREPOSITION_TRANSITION,,,,270.27,,0.259,-0.056,-0.019,,,0.059,-0.078,0.751,-0.274,transition:CONFIRMED_to_APPROACHING|trigger:268.5|spot:268.47|reason:,
91d7adda3f2c2a8e,2026-04-17,14:31:37,AAPL,CALL,REJECTED_LOW_SCORE,39.8,,61,270.27,,0.259,-0.056,-0.019,,,0.059,-0.078,0.751,-0.274,persistence:4.7|smc:0|dp:10.6|greek:0|iv:0|open_conf:0|tod:5|ask_dom:1.0,Pre-position CONFIRMED | AAPL: persistent CALL bias $+65.0M/day×5d | DP cluster @ 258.94 (val 3/4)
2f02a3805287e674,2026-04-17,14:31:37,IWM,PUT,REJECTED_LOW_SCORE,32.2,,27,276.13,,-0.116,0.219,0.043,,,0.059,0.102,0.424,-0.543,persistence:4.3|smc:0|dp:8.1|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Screener detected $4.9M Net Premium Imbalance and 43 massive Darkpool prints.
aa3a1ddd676e4d27,2026-04-17,14:31:37,CVX,PUT,REJECTED_LOW_SCORE,16.2,,425,178.56,,-0.944,-2.803,-3.025,,,0.059,-2.966,0.176,-3.217,persistence:1.6|smc:0|dp:10.0|greek:0|iv:0|open_conf:0|tod:5|ask_dom:0.91,Screener detected $1.0M Net Premium Imbalance and 36 massive Darkpool prints.
9004400d531e1292,2026-04-17,14:31:37,HOOD,CALL,REJECTED_LOW_SCORE,38.0,,-1,92.73,,-0.436,-1.892,-2.161,,,0.059,-2.22,0.308,-2.571,persistence:2.5|smc:0|dp:10.7|greek:0|iv:0|open_conf:10|tod:5|ask_dom:1.0,Screener detected $5.0M Net Premium Imbalance and 30 massive Darkpool prints.
7b548694272caeee,2026-04-17,14:31:37,SOFI,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,19.96,,-0.426,-2.63,-3.231,,,0.059,-3.29,0.225,-3.431,,Screener detected $4.8M Net Premium Imbalance and 17 massive Darkpool prints.
0119a32e02d5d803,2026-04-17,14:31:37,HIMS,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,28.68,,-0.785,-1.709,-0.209,,,0.059,-0.268,1.116,-4.463,,Screener detected $2.4M Net Premium Imbalance and 15 massive Darkpool prints.
46ef2e1c34d1404e,2026-04-17,14:31:37,OKLO,CALL,REJECTED_LOW_SCORE,32.5,,6,70.73,,-1.765,-4.948,-5.342,,,0.059,-5.401,0.313,-6.176,persistence:2.9|smc:0|dp:10.2|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Screener detected $3.7M Net Premium Imbalance and 9 massive Darkpool prints.
2d1f23a0fd5ad0bc,2026-04-17,14:32:07,AAPL,CALL,PATROL_PREPOSITION_TRANSITION,,,,270.27,,0.259,-0.056,-0.019,,,0.059,-0.078,0.751,-0.274,transition:APPROACHING_to_CONFIRMED|trigger:268.5|spot:268.79|reason:,
ec07cd4b08a99c92,2026-04-17,14:36:06,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:APPROACHING_to_WAITING|trigger:201.4|spot:200.365|reason:,
bad415ee0e5b7c59,2026-04-17,14:37:57,TSLA,CALL,PATROL_PREPOSITION_TRANSITION,,,,406.36,,-0.032,-1.226,-1.351,,,0.059,-1.41,0.719,-1.7,transition:TRIGGERED_to_CONFIRMED|trigger:396.62|spot:398.66|reason:,
7557cdfbec14bbb8,2026-04-17,14:38:47,AAPL,PUT,REJECTED_LOW_SCORE,31.2,,153,270.27,,-0.259,0.056,0.019,,,0.059,0.078,0.274,-0.751,persistence:2.8|smc:0|dp:8.5|greek:0|iv:0|open_conf:10|tod:0|ask_dom:0.51,Pre-position CONFIRMED | AAPL: persistent CALL bias $+65.0M/day×5d | DP cluster @ 258.94 (val 3/4)
f98965f248d750f5,2026-04-17,14:38:47,COIN,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,214.75,,-0.836,-3.453,-3.751,,,0.059,-3.81,0.04,-4.361,,Pre-position CONFIRMED | COIN: persistent CALL bias $+13.7M/day×5d | DP cluster @ 184.34 (val 2/4) | ++15.0% vs SPY
7c79e4e2c55e9056,2026-04-17,14:38:47,HOOD,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,92.73,,-0.436,-1.892,-2.161,,,0.059,-2.22,0.308,-2.571,,Screener detected $5.8M Net Premium Imbalance and 30 massive Darkpool prints.
5d36a92951948671,2026-04-17,14:38:47,BABA,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,142.62,,-0.189,-0.954,-0.926,,,0.059,-0.985,0.015,-1.255,,Screener detected $4.5M Net Premium Imbalance and 25 massive Darkpool prints.
ade33843009df045,2026-04-17,14:46:00,AVGO,PUT,REJECTED_LOW_SCORE,19.8,,90,402.43,,0.094,-0.286,-1.009,,,0.059,-0.95,0.226,-1.067,persistence:0|smc:0|dp:9.9|greek:0|iv:0|open_conf:0|tod:0|ask_dom:0.5,Pre-position CONFIRMED | AVGO: persistent CALL bias $+53.1M/day×5d | DP cluster @ 380.48 (val 2/4) | ++9.1% vs SPY
3973c2fded55d8e3,2026-04-17,14:46:00,SPY,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,710.48,,0.037,-0.118,0.059,,,0.059,-0.0,0.269,-0.21,,Screener detected $4.0M Net Premium Imbalance and 62 massive Darkpool prints.
fad4cf37ddd00d69,2026-04-17,14:46:00,TLT,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,87.12,,-0.092,-0.126,-0.115,,,0.059,-0.174,0.103,-0.189,,Screener detected $1.6M Net Premium Imbalance and 47 massive Darkpool prints.
a560e29466e1649c,2026-04-17,14:46:00,NBIS,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,157.29,,-0.483,0.404,-0.516,,,0.059,-0.575,1.348,-0.757,,Screener detected $8.5M Net Premium Imbalance and 39 massive Darkpool prints.
c48f65632892679e,2026-04-17,14:46:00,STX,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,544.36,,-0.514,0.994,0.995,,,0.059,0.936,1.692,-0.715,,Screener detected $2.2M Net Premium Imbalance and 32 massive Darkpool prints.
d47e10ec6b92aab7,2026-04-17,14:46:00,AMD,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,277.6,,-0.439,-0.028,0.106,,,0.059,0.047,0.884,-0.539,,Screener detected $9.9M Net Premium Imbalance and 21 massive Darkpool prints.
d9f67e04bb283ed1,2026-04-17,14:54:06,BABA,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,142.62,,-0.189,-0.954,-0.926,,,0.059,-0.985,0.015,-1.255,,Screener detected $2.4M Net Premium Imbalance and 30 massive Darkpool prints.
64983456d558242a,2026-04-17,14:54:06,CVNA,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,393.2,,0.626,-1.742,-1.292,,,0.059,-1.351,1.251,-2.449,,Screener detected $3.4M Net Premium Imbalance and 28 massive Darkpool prints.
514a5b4aff6d1df2,2026-04-17,14:54:06,IONQ,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,45.14,,-1.263,1.374,0.908,,,0.059,0.849,3.434,-2.647,,Screener detected $3.0M Net Premium Imbalance and 20 massive Darkpool prints.
a10a4f8a8ce28314,2026-04-17,14:54:06,CRCL,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,108.45,,-3.91,-3.716,-2.915,,,0.059,-2.974,0.138,-5.302,,Screener detected $2.5M Net Premium Imbalance and 17 massive Darkpool prints.
10d0e748078d1e0a,2026-04-17,14:54:06,RIVN,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,17.68,,-1.047,-2.829,-2.615,,,0.059,-2.674,0.0,-3.168,,Screener detected $2.4M Net Premium Imbalance and 8 massive Darkpool prints.
1d9704782821388c,2026-04-17,14:54:06,KORU,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,528.05,,-1.12,-2.664,-2.936,,,0.059,-2.995,0.745,-3.296,,Screener detected $5.2M Net Premium Imbalance and 7 massive Darkpool prints.
a7af2b7ca2b4fbf8,2026-04-17,14:55:16,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:APPROACHING_to_WAITING|trigger:201.4|spot:200.36|reason:,
60ae5ea3a3646c7c,2026-04-17,14:57:00,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:WAITING_to_APPROACHING|trigger:201.4|spot:200.51|reason:,
